enrollment_id,student_id,course_id,semester_id,grade,created_at
ENR-00951,STU-0064,CRS-0048,SEM-4,A,2026-04-16T13:18:17.265060
ENR-00952,STU-0292,CRS-0034,SEM-5,A,2026-04-16T13:18:17.265064
ENR-00953,STU-0372,CRS-0025,SEM-4,D,2026-04-16T13:18:17.265068
ENR-00954,STU-0263,CRS-0060,SEM-5,A,2026-04-16T13:18:17.265072
ENR-00955,STU-0215,CRS-0056,SEM-6,A,2026-04-16T13:18:17.265076
ENR-00956,STU-0297,CRS-0007,SEM-5,A,2026-04-16T13:18:17.265085
ENR-00957,STU-0445,CRS-0058,SEM-4,D,2026-04-16T13:18:17.265091
ENR-00958,STU-0152,CRS-0001,SEM-1,C,2026-04-16T13:18:17.265095
ENR-00959,STU-0169,CRS-0043,SEM-2,C,2026-04-16T13:18:17.265099
ENR-00960,STU-0065,CRS-0010,SEM-5,C,2026-04-16T13:18:17.265105
ENR-00961,STU-0007,CRS-0025,SEM-3,C,2026-04-16T13:18:17.265109
ENR-00962,STU-0037,CRS-0002,SEM-4,B,2026-04-16T13:18:17.265114
ENR-00963,STU-0105,CRS-0038,SEM-6,A,2026-04-16T13:18:17.265118
ENR-00964,STU-0261,CRS-0018,SEM-2,A,2026-04-16T13:18:17.265122
ENR-00965,STU-0074,CRS-0049,SEM-6,C,2026-04-16T13:18:17.265127
ENR-00966,STU-0419,CRS-0024,SEM-1,C,2026-04-16T13:18:17.265131
ENR-00967,STU-0204,CRS-0039,SEM-5,C,2026-04-16T13:18:17.265137
ENR-00968,STU-0155,CRS-0048,SEM-5,C,2026-04-16T13:18:17.265141
ENR-00969,STU-0274,CRS-0056,SEM-2,B,2026-04-16T13:18:17.265145
ENR-00970,STU-0187,CRS-0015,SEM-5,D,2026-04-16T13:18:17.265149
ENR-00971,STU-0033,CRS-0031,SEM-4,C,2026-04-16T13:18:17.265153
ENR-00972,STU-0129,CRS-0058,SEM-2,A,2026-04-16T13:18:17.265158
ENR-00973,STU-0321,CRS-0044,SEM-6,B,2026-04-16T13:18:17.265162
ENR-00974,STU-0090,CRS-0054,SEM-5,F,2026-04-16T13:18:17.265167
ENR-00975,STU-0342,CRS-0047,SEM-1,A,2026-04-16T13:18:17.265171
ENR-00976,STU-0480,CRS-0025,SEM-3,B,2026-04-16T13:18:17.265175
ENR-00977,STU-0381,CRS-0040,SEM-3,C,2026-04-16T13:18:17.265180
ENR-00978,STU-0497,CRS-0054,SEM-1,B,2026-04-16T13:18:17.265184
ENR-00979,STU-0167,CRS-0056,SEM-2,A,2026-04-16T13:18:17.265188
ENR-00980,STU-0308,CRS-0034,SEM-4,C,2026-04-16T13:18:17.265192
ENR-00981,STU-0355,CRS-0060,SEM-2,B,2026-04-16T13:18:17.265197
ENR-00982,STU-0339,CRS-0031,SEM-3,C,2026-04-16T13:18:17.265201
ENR-00983,STU-0046,CRS-0015,SEM-3,D,2026-04-16T13:18:17.265205
ENR-00984,STU-0046,CRS-0009,SEM-6,A,2026-04-16T13:18:17.265209
ENR-00985,STU-0483,CRS-0031,SEM-5,B,2026-04-16T13:18:17.265214
ENR-00986,STU-0291,CRS-0040,SEM-2,B,2026-04-16T13:18:17.265221
ENR-00987,STU-0385,CRS-0011,SEM-2,A,2026-04-16T13:18:17.265225
ENR-00988,STU-0047,CRS-0012,SEM-3,A,2026-04-16T13:18:17.265229
ENR-00989,STU-0104,CRS-0015,SEM-1,A,2026-04-16T13:18:17.265233
ENR-00990,STU-0299,CRS-0011,SEM-1,B,2026-04-16T13:18:17.265237
ENR-00991,STU-0205,CRS-0059,SEM-2,C,2026-04-16T13:18:17.265241
ENR-00992,STU-0125,CRS-0037,SEM-5,A,2026-04-16T13:18:17.265245
ENR-00993,STU-0268,CRS-0010,SEM-6,A,2026-04-16T13:18:17.265250
ENR-00994,STU-0365,CRS-0025,SEM-1,B,2026-04-16T13:18:17.265254
ENR-00995,STU-0339,CRS-0052,SEM-2,C,2026-04-16T13:18:17.265258
ENR-00996,STU-0298,CRS-0058,SEM-6,B,2026-04-16T13:18:17.265262
ENR-00997,STU-0447,CRS-0032,SEM-3,B,2026-04-16T13:18:17.265266
ENR-00998,STU-0137,CRS-0024,SEM-1,A,2026-04-16T13:18:17.265270
ENR-00999,STU-0163,CRS-0050,SEM-1,A,2026-04-16T13:18:17.265275
ENR-01000,STU-0142,CRS-0056,SEM-4,B,2026-04-16T13:18:17.265279
ENR-01001,STU-0045,CRS-0049,SEM-6,A,2026-04-16T13:18:17.265283
ENR-01002,STU-0156,CRS-0046,SEM-3,C,2026-04-16T13:18:17.265288
ENR-01003,STU-0137,CRS-0029,SEM-3,B,2026-04-16T13:18:17.265292
ENR-01004,STU-0173,CRS-0059,SEM-1,C,2026-04-16T13:18:17.265296
ENR-01005,STU-0334,CRS-0022,SEM-6,B,2026-04-16T13:18:17.265300
ENR-01006,STU-0357,CRS-0054,SEM-2,D,2026-04-16T13:18:17.265305
ENR-01007,STU-0493,CRS-0055,SEM-2,A,2026-04-16T13:18:17.265311
ENR-01008,STU-0481,CRS-0038,SEM-3,B,2026-04-16T13:18:17.265315
ENR-01009,STU-0025,CRS-0029,SEM-2,A,2026-04-16T13:18:17.265319
ENR-01010,STU-0253,CRS-0058,SEM-6,A,2026-04-16T13:18:17.265323
ENR-01011,STU-0289,CRS-0050,SEM-5,A,2026-04-16T13:18:17.265327
ENR-01012,STU-0484,CRS-0059,SEM-4,A,2026-04-16T13:18:17.265333
ENR-01013,STU-0135,CRS-0039,SEM-5,A,2026-04-16T13:18:17.265337
ENR-01014,STU-0070,CRS-0056,SEM-5,B,2026-04-16T13:18:17.265342
ENR-01015,STU-0383,CRS-0042,SEM-5,D,2026-04-16T13:18:17.265346
ENR-01016,STU-0337,CRS-0031,SEM-3,A,2026-04-16T13:18:17.265350
ENR-01017,STU-0425,CRS-0037,SEM-1,W,2026-04-16T13:18:17.265354
ENR-01018,STU-0206,CRS-0059,SEM-5,A,2026-04-16T13:18:17.265359
ENR-01019,STU-0135,CRS-0056,SEM-4,A,2026-04-16T13:18:17.265363
ENR-01020,STU-0041,CRS-0023,SEM-2,A,2026-04-16T13:18:17.265367
ENR-01021,STU-0169,CRS-0004,SEM-4,C,2026-04-16T13:18:17.265371
ENR-01022,STU-0150,CRS-0054,SEM-6,A,2026-04-16T13:18:17.265375
ENR-01023,STU-0158,CRS-0055,SEM-5,A,2026-04-16T13:18:17.265379
ENR-01024,STU-0340,CRS-0032,SEM-4,D,2026-04-16T13:18:17.265383
ENR-01025,STU-0370,CRS-0040,SEM-1,C,2026-04-16T13:18:17.265388
ENR-01026,STU-0491,CRS-0031,SEM-5,A,2026-04-16T13:18:17.265392
ENR-01027,STU-0303,CRS-0005,SEM-4,A,2026-04-16T13:18:17.265396
ENR-01028,STU-0238,CRS-0011,SEM-6,C,2026-04-16T13:18:17.265403
ENR-01029,STU-0030,CRS-0009,SEM-6,C,2026-04-16T13:18:17.265407
ENR-01030,STU-0466,CRS-0014,SEM-5,A,2026-04-16T13:18:17.265411
ENR-01031,STU-0312,CRS-0041,SEM-3,B,2026-04-16T13:18:17.265415
ENR-01032,STU-0052,CRS-0002,SEM-4,W,2026-04-16T13:18:17.265419
ENR-01033,STU-0296,CRS-0034,SEM-1,B,2026-04-16T13:18:17.265423
ENR-01034,STU-0392,CRS-0005,SEM-6,F,2026-04-16T13:18:17.265427
ENR-01035,STU-0047,CRS-0043,SEM-6,B,2026-04-16T13:18:17.265431
ENR-01036,STU-0481,CRS-0006,SEM-2,A,2026-04-16T13:18:17.265435
ENR-01037,STU-0076,CRS-0029,SEM-3,A,2026-04-16T13:18:17.265439
ENR-01038,STU-0335,CRS-0053,SEM-2,B,2026-04-16T13:18:17.265444
ENR-01039,STU-0303,CRS-0017,SEM-3,W,2026-04-16T13:18:17.265448
ENR-01040,STU-0442,CRS-0006,SEM-2,C,2026-04-16T13:18:17.265452
ENR-01041,STU-0030,CRS-0044,SEM-2,F,2026-04-16T13:18:17.265456
ENR-01042,STU-0421,CRS-0029,SEM-1,A,2026-04-16T13:18:17.265460
ENR-01043,STU-0085,CRS-0040,SEM-1,B,2026-04-16T13:18:17.265464
ENR-01044,STU-0479,CRS-0028,SEM-4,B,2026-04-16T13:18:17.265468
ENR-01045,STU-0213,CRS-0024,SEM-1,W,2026-04-16T13:18:17.265475
ENR-01046,STU-0138,CRS-0049,SEM-5,C,2026-04-16T13:18:17.265480
ENR-01047,STU-0014,CRS-0028,SEM-2,A,2026-04-16T13:18:17.265485
ENR-01048,STU-0412,CRS-0007,SEM-1,D,2026-04-16T13:18:17.265489
ENR-01049,STU-0261,CRS-0049,SEM-3,B,2026-04-16T13:18:17.265493
ENR-01050,STU-0492,CRS-0037,SEM-1,C,2026-04-16T13:18:17.265499
ENR-01051,STU-0013,CRS-0011,SEM-5,F,2026-04-16T13:18:17.265504
ENR-01052,STU-0345,CRS-0050,SEM-1,D,2026-04-16T13:18:17.265508
ENR-01053,STU-0396,CRS-0037,SEM-3,A,2026-04-16T13:18:17.265512
ENR-01054,STU-0156,CRS-0032,SEM-1,A,2026-04-16T13:18:17.265516
ENR-01055,STU-0103,CRS-0022,SEM-6,B,2026-04-16T13:18:17.265520
ENR-01056,STU-0098,CRS-0035,SEM-2,B,2026-04-16T13:18:17.265524
ENR-01057,STU-0072,CRS-0036,SEM-5,B,2026-04-16T13:18:17.265528
ENR-01058,STU-0357,CRS-0030,SEM-5,A,2026-04-16T13:18:17.265532
ENR-01059,STU-0061,CRS-0014,SEM-4,B,2026-04-16T13:18:17.265536
ENR-01060,STU-0482,CRS-0046,SEM-6,D,2026-04-16T13:18:17.265540
ENR-01061,STU-0073,CRS-0031,SEM-4,D,2026-04-16T13:18:17.265545
ENR-01062,STU-0272,CRS-0054,SEM-4,C,2026-04-16T13:18:17.265550
ENR-01063,STU-0236,CRS-0005,SEM-3,A,2026-04-16T13:18:17.265554
ENR-01064,STU-0033,CRS-0004,SEM-2,A,2026-04-16T13:18:17.265560
ENR-01065,STU-0237,CRS-0055,SEM-4,W,2026-04-16T13:18:17.265565
ENR-01066,STU-0227,CRS-0049,SEM-6,B,2026-04-16T13:18:17.265569
ENR-01067,STU-0118,CRS-0053,SEM-2,B,2026-04-16T13:18:17.265573
ENR-01068,STU-0331,CRS-0051,SEM-6,F,2026-04-16T13:18:17.265577
ENR-01069,STU-0217,CRS-0037,SEM-5,A,2026-04-16T13:18:17.265582
ENR-01070,STU-0280,CRS-0045,SEM-4,A,2026-04-16T13:18:17.265586
ENR-01071,STU-0443,CRS-0031,SEM-6,A,2026-04-16T13:18:17.265592
ENR-01072,STU-0348,CRS-0028,SEM-2,D,2026-04-16T13:18:17.265596
ENR-01073,STU-0348,CRS-0047,SEM-5,A,2026-04-16T13:18:17.265600
ENR-01074,STU-0014,CRS-0059,SEM-4,B,2026-04-16T13:18:17.265604
ENR-01075,STU-0072,CRS-0033,SEM-1,A,2026-04-16T13:18:17.265608
ENR-01076,STU-0184,CRS-0024,SEM-2,F,2026-04-16T13:18:17.265612
ENR-01077,STU-0120,CRS-0051,SEM-6,A,2026-04-16T13:18:17.265616
ENR-01078,STU-0016,CRS-0058,SEM-6,C,2026-04-16T13:18:17.265620
ENR-01079,STU-0139,CRS-0001,SEM-3,B,2026-04-16T13:18:17.265624
ENR-01080,STU-0177,CRS-0055,SEM-2,A,2026-04-16T13:18:17.265628
ENR-01081,STU-0322,CRS-0047,SEM-5,A,2026-04-16T13:18:17.265632
ENR-01082,STU-0365,CRS-0053,SEM-1,C,2026-04-16T13:18:17.265637
ENR-01083,STU-0106,CRS-0053,SEM-5,W,2026-04-16T13:18:17.265641
ENR-01084,STU-0242,CRS-0021,SEM-1,A,2026-04-16T13:18:17.265647
ENR-01085,STU-0243,CRS-0057,SEM-4,A,2026-04-16T13:18:17.265651
ENR-01086,STU-0238,CRS-0048,SEM-3,F,2026-04-16T13:18:17.265655
ENR-01087,STU-0484,CRS-0011,SEM-5,B,2026-04-16T13:18:17.265660
ENR-01088,STU-0192,CRS-0024,SEM-1,B,2026-04-16T13:18:17.265664
ENR-01089,STU-0203,CRS-0007,SEM-4,A,2026-04-16T13:18:17.265668
ENR-01090,STU-0172,CRS-0040,SEM-6,A,2026-04-16T13:18:17.265672
ENR-01091,STU-0058,CRS-0015,SEM-3,A,2026-04-16T13:18:17.265676
ENR-01092,STU-0267,CRS-0037,SEM-5,D,2026-04-16T13:18:17.265682
ENR-01093,STU-0134,CRS-0012,SEM-2,C,2026-04-16T13:18:17.265686
ENR-01094,STU-0212,CRS-0024,SEM-3,B,2026-04-16T13:18:17.265690
ENR-01095,STU-0081,CRS-0057,SEM-2,B,2026-04-16T13:18:17.265695
ENR-01096,STU-0152,CRS-0060,SEM-5,A,2026-04-16T13:18:17.265699
ENR-01097,STU-0233,CRS-0049,SEM-2,D,2026-04-16T13:18:17.265703
ENR-01098,STU-0140,CRS-0038,SEM-2,A,2026-04-16T13:18:17.265707
ENR-01099,STU-0259,CRS-0041,SEM-2,F,2026-04-16T13:18:17.265711
ENR-01100,STU-0334,CRS-0027,SEM-6,A,2026-04-16T13:18:17.265715
ENR-01101,STU-0012,CRS-0011,SEM-1,B,2026-04-16T13:18:17.265719
ENR-01102,STU-0149,CRS-0054,SEM-5,D,2026-04-16T13:18:17.265724
ENR-01103,STU-0149,CRS-0031,SEM-1,A,2026-04-16T13:18:17.265731
ENR-01104,STU-0064,CRS-0045,SEM-6,B,2026-04-16T13:18:17.265735
ENR-01105,STU-0047,CRS-0048,SEM-4,B,2026-04-16T13:18:17.265739
ENR-01106,STU-0253,CRS-0059,SEM-5,W,2026-04-16T13:18:17.265743
ENR-01107,STU-0251,CRS-0005,SEM-5,C,2026-04-16T13:18:17.265748
ENR-01108,STU-0054,CRS-0060,SEM-5,C,2026-04-16T13:18:17.265752
ENR-01109,STU-0231,CRS-0057,SEM-5,A,2026-04-16T13:18:17.265756
ENR-01110,STU-0398,CRS-0058,SEM-5,A,2026-04-16T13:18:17.265760
ENR-01111,STU-0234,CRS-0031,SEM-2,C,2026-04-16T13:18:17.265764
ENR-01112,STU-0427,CRS-0001,SEM-2,A,2026-04-16T13:18:17.265768
ENR-01113,STU-0348,CRS-0044,SEM-2,A,2026-04-16T13:18:17.265776
ENR-01114,STU-0469,CRS-0024,SEM-6,B,2026-04-16T13:18:17.265780
ENR-01115,STU-0440,CRS-0030,SEM-2,D,2026-04-16T13:18:17.265784
ENR-01116,STU-0472,CRS-0052,SEM-6,C,2026-04-16T13:18:17.265788
ENR-01117,STU-0230,CRS-0008,SEM-6,D,2026-04-16T13:18:17.265793
ENR-01118,STU-0169,CRS-0058,SEM-2,A,2026-04-16T13:18:17.265797
ENR-01119,STU-0379,CRS-0045,SEM-6,B,2026-04-16T13:18:17.265813
ENR-01120,STU-0254,CRS-0031,SEM-1,W,2026-04-16T13:18:17.265818
ENR-01121,STU-0188,CRS-0035,SEM-3,C,2026-04-16T13:18:17.265822
ENR-01122,STU-0328,CRS-0013,SEM-3,A,2026-04-16T13:18:17.265827
ENR-01123,STU-0029,CRS-0026,SEM-1,B,2026-04-16T13:18:17.265832
ENR-01124,STU-0439,CRS-0045,SEM-2,B,2026-04-16T13:18:17.265836
ENR-01125,STU-0310,CRS-0017,SEM-2,A,2026-04-16T13:18:17.265840
ENR-01126,STU-0198,CRS-0001,SEM-2,A,2026-04-16T13:18:17.265845
ENR-01127,STU-0330,CRS-0036,SEM-6,C,2026-04-16T13:18:17.265849
ENR-01128,STU-0045,CRS-0013,SEM-1,A,2026-04-16T13:18:17.265853
ENR-01129,STU-0192,CRS-0021,SEM-3,C,2026-04-16T13:18:17.265857
ENR-01130,STU-0405,CRS-0059,SEM-3,A,2026-04-16T13:18:17.265861
ENR-01131,STU-0264,CRS-0038,SEM-3,W,2026-04-16T13:18:17.265865
ENR-01132,STU-0192,CRS-0035,SEM-3,A,2026-04-16T13:18:17.265869
ENR-01133,STU-0107,CRS-0058,SEM-2,A,2026-04-16T13:18:17.265873
ENR-01134,STU-0184,CRS-0038,SEM-5,A,2026-04-16T13:18:17.265877
ENR-01135,STU-0306,CRS-0014,SEM-6,B,2026-04-16T13:18:17.265883
ENR-01136,STU-0385,CRS-0049,SEM-1,B,2026-04-16T13:18:17.265887
ENR-01137,STU-0162,CRS-0060,SEM-4,A,2026-04-16T13:18:17.265891
ENR-01138,STU-0298,CRS-0011,SEM-6,C,2026-04-16T13:18:17.265896
ENR-01139,STU-0486,CRS-0056,SEM-5,A,2026-04-16T13:18:17.265900
ENR-01140,STU-0241,CRS-0042,SEM-3,C,2026-04-16T13:18:17.265904
ENR-01141,STU-0026,CRS-0039,SEM-6,A,2026-04-16T13:18:17.265908
ENR-01142,STU-0183,CRS-0025,SEM-4,A,2026-04-16T13:18:17.265914
ENR-01143,STU-0033,CRS-0029,SEM-3,B,2026-04-16T13:18:17.265918
ENR-01144,STU-0226,CRS-0038,SEM-3,D,2026-04-16T13:18:17.265922
ENR-01145,STU-0432,CRS-0006,SEM-1,C,2026-04-16T13:18:17.265926
ENR-01146,STU-0139,CRS-0049,SEM-5,C,2026-04-16T13:18:17.265930
ENR-01147,STU-0423,CRS-0054,SEM-2,A,2026-04-16T13:18:17.265935
ENR-01148,STU-0400,CRS-0010,SEM-1,B,2026-04-16T13:18:17.265939
ENR-01149,STU-0272,CRS-0010,SEM-1,C,2026-04-16T13:18:17.265944
ENR-01150,STU-0401,CRS-0055,SEM-5,A,2026-04-16T13:18:17.265948
ENR-01151,STU-0157,CRS-0055,SEM-6,B,2026-04-16T13:18:17.265952
ENR-01152,STU-0345,CRS-0016,SEM-4,B,2026-04-16T13:18:17.265956
ENR-01153,STU-0123,CRS-0014,SEM-6,C,2026-04-16T13:18:17.265960
ENR-01154,STU-0363,CRS-0053,SEM-2,W,2026-04-16T13:18:17.265964
ENR-01155,STU-0102,CRS-0016,SEM-5,B,2026-04-16T13:18:17.265968
ENR-01156,STU-0011,CRS-0018,SEM-2,C,2026-04-16T13:18:17.265974
ENR-01157,STU-0435,CRS-0044,SEM-2,A,2026-04-16T13:18:17.265978
ENR-01158,STU-0380,CRS-0040,SEM-4,C,2026-04-16T13:18:17.265982
ENR-01159,STU-0081,CRS-0009,SEM-3,B,2026-04-16T13:18:17.265986
ENR-01160,STU-0157,CRS-0035,SEM-6,D,2026-04-16T13:18:17.265990
ENR-01161,STU-0106,CRS-0025,SEM-5,A,2026-04-16T13:18:17.265995
ENR-01162,STU-0190,CRS-0002,SEM-3,A,2026-04-16T13:18:17.266000
ENR-01163,STU-0202,CRS-0024,SEM-2,C,2026-04-16T13:18:17.266004
ENR-01164,STU-0106,CRS-0031,SEM-2,A,2026-04-16T13:18:17.266010
ENR-01165,STU-0427,CRS-0017,SEM-5,B,2026-04-16T13:18:17.266014
ENR-01166,STU-0098,CRS-0039,SEM-2,F,2026-04-16T13:18:17.266018
ENR-01167,STU-0163,CRS-0012,SEM-2,D,2026-04-16T13:18:17.266022
ENR-01168,STU-0452,CRS-0044,SEM-3,F,2026-04-16T13:18:17.266027
ENR-01169,STU-0277,CRS-0021,SEM-6,B,2026-04-16T13:18:17.266031
ENR-01170,STU-0175,CRS-0039,SEM-2,A,2026-04-16T13:18:17.266035
ENR-01171,STU-0390,CRS-0002,SEM-6,W,2026-04-16T13:18:17.266039
ENR-01172,STU-0074,CRS-0040,SEM-5,C,2026-04-16T13:18:17.266043
ENR-01173,STU-0472,CRS-0050,SEM-1,A,2026-04-16T13:18:17.266047
ENR-01174,STU-0228,CRS-0012,SEM-1,D,2026-04-16T13:18:17.266052
ENR-01175,STU-0373,CRS-0039,SEM-3,A,2026-04-16T13:18:17.266056
ENR-01176,STU-0032,CRS-0027,SEM-1,A,2026-04-16T13:18:17.266060
ENR-01177,STU-0138,CRS-0059,SEM-1,C,2026-04-16T13:18:17.266066
ENR-01178,STU-0098,CRS-0021,SEM-2,B,2026-04-16T13:18:17.266070
ENR-01179,STU-0037,CRS-0045,SEM-6,B,2026-04-16T13:18:17.266074
ENR-01180,STU-0036,CRS-0037,SEM-3,B,2026-04-16T13:18:17.266078
ENR-01181,STU-0398,CRS-0015,SEM-6,B,2026-04-16T13:18:17.266084
ENR-01182,STU-0064,CRS-0022,SEM-3,B,2026-04-16T13:18:17.266089
ENR-01183,STU-0329,CRS-0042,SEM-3,B,2026-04-16T13:18:17.266093
ENR-01184,STU-0362,CRS-0026,SEM-6,A,2026-04-16T13:18:17.266097
ENR-01185,STU-0220,CRS-0048,SEM-4,A,2026-04-16T13:18:17.266101
ENR-01186,STU-0016,CRS-0048,SEM-3,B,2026-04-16T13:18:17.266105
ENR-01187,STU-0427,CRS-0018,SEM-3,D,2026-04-16T13:18:17.266109
ENR-01188,STU-0032,CRS-0060,SEM-6,A,2026-04-16T13:18:17.266113
ENR-01189,STU-0383,CRS-0052,SEM-5,D,2026-04-16T13:18:17.266117
ENR-01190,STU-0166,CRS-0051,SEM-5,B,2026-04-16T13:18:17.266121
ENR-01191,STU-0307,CRS-0057,SEM-1,A,2026-04-16T13:18:17.266126
ENR-01192,STU-0454,CRS-0024,SEM-5,B,2026-04-16T13:18:17.266130
ENR-01193,STU-0450,CRS-0039,SEM-3,F,2026-04-16T13:18:17.266134
ENR-01194,STU-0362,CRS-0028,SEM-6,C,2026-04-16T13:18:17.266138
ENR-01195,STU-0288,CRS-0037,SEM-6,D,2026-04-16T13:18:17.266143
ENR-01196,STU-0385,CRS-0012,SEM-3,F,2026-04-16T13:18:17.266147
ENR-01197,STU-0209,CRS-0012,SEM-5,A,2026-04-16T13:18:17.266151
ENR-01198,STU-0085,CRS-0022,SEM-5,C,2026-04-16T13:18:17.266157
ENR-01199,STU-0317,CRS-0027,SEM-3,A,2026-04-16T13:18:17.266161
ENR-01200,STU-0294,CRS-0055,SEM-4,C,2026-04-16T13:18:17.266165
ENR-01201,STU-0226,CRS-0043,SEM-6,A,2026-04-16T13:18:17.266171
ENR-01202,STU-0097,CRS-0019,SEM-2,A,2026-04-16T13:18:17.266175
ENR-01203,STU-0251,CRS-0034,SEM-5,B,2026-04-16T13:18:17.266179
ENR-01204,STU-0349,CRS-0047,SEM-4,B,2026-04-16T13:18:17.266183
ENR-01205,STU-0102,CRS-0048,SEM-1,B,2026-04-16T13:18:17.266188
ENR-01206,STU-0491,CRS-0025,SEM-5,C,2026-04-16T13:18:17.266191
ENR-01207,STU-0130,CRS-0005,SEM-3,B,2026-04-16T13:18:17.266196
ENR-01208,STU-0298,CRS-0053,SEM-6,B,2026-04-16T13:18:17.266200
ENR-01209,STU-0269,CRS-0052,SEM-4,C,2026-04-16T13:18:17.266204
ENR-01210,STU-0112,CRS-0015,SEM-1,D,2026-04-16T13:18:17.266208
ENR-01211,STU-0486,CRS-0038,SEM-4,A,2026-04-16T13:18:17.266212
ENR-01212,STU-0351,CRS-0039,SEM-4,D,2026-04-16T13:18:17.266216
ENR-01213,STU-0330,CRS-0012,SEM-1,B,2026-04-16T13:18:17.266220
ENR-01214,STU-0418,CRS-0037,SEM-4,D,2026-04-16T13:18:17.266224
ENR-01215,STU-0204,CRS-0039,SEM-4,A,2026-04-16T13:18:17.266228
ENR-01216,STU-0398,CRS-0005,SEM-1,C,2026-04-16T13:18:17.266235
ENR-01217,STU-0313,CRS-0035,SEM-5,F,2026-04-16T13:18:17.266239
ENR-01218,STU-0158,CRS-0030,SEM-3,B,2026-04-16T13:18:17.266243
ENR-01219,STU-0275,CRS-0044,SEM-5,C,2026-04-16T13:18:17.266247
ENR-01220,STU-0209,CRS-0045,SEM-4,A,2026-04-16T13:18:17.266255
ENR-01221,STU-0278,CRS-0053,SEM-2,C,2026-04-16T13:18:17.266260
ENR-01222,STU-0078,CRS-0056,SEM-4,C,2026-04-16T13:18:17.266264
ENR-01223,STU-0403,CRS-0047,SEM-2,C,2026-04-16T13:18:17.266268
ENR-01224,STU-0044,CRS-0018,SEM-2,A,2026-04-16T13:18:17.266272
ENR-01225,STU-0255,CRS-0051,SEM-5,C,2026-04-16T13:18:17.266276
ENR-01226,STU-0294,CRS-0004,SEM-3,A,2026-04-16T13:18:17.266280
ENR-01227,STU-0189,CRS-0050,SEM-6,C,2026-04-16T13:18:17.266284
ENR-01228,STU-0446,CRS-0028,SEM-5,W,2026-04-16T13:18:17.266288
ENR-01229,STU-0048,CRS-0056,SEM-1,A,2026-04-16T13:18:17.266328
ENR-01230,STU-0088,CRS-0038,SEM-5,A,2026-04-16T13:18:17.266333
ENR-01231,STU-0333,CRS-0009,SEM-4,B,2026-04-16T13:18:17.266337
ENR-01232,STU-0495,CRS-0046,SEM-4,F,2026-04-16T13:18:17.266341
ENR-01233,STU-0158,CRS-0002,SEM-2,B,2026-04-16T13:18:17.266345
ENR-01234,STU-0224,CRS-0010,SEM-5,D,2026-04-16T13:18:17.266349
ENR-01235,STU-0326,CRS-0007,SEM-2,W,2026-04-16T13:18:17.266353
ENR-01236,STU-0370,CRS-0001,SEM-3,A,2026-04-16T13:18:17.266358
ENR-01237,STU-0391,CRS-0012,SEM-5,D,2026-04-16T13:18:17.266362
ENR-01238,STU-0446,CRS-0006,SEM-3,B,2026-04-16T13:18:17.266366
ENR-01239,STU-0484,CRS-0050,SEM-6,F,2026-04-16T13:18:17.266370
ENR-01240,STU-0142,CRS-0003,SEM-5,D,2026-04-16T13:18:17.266377
ENR-01241,STU-0407,CRS-0029,SEM-3,D,2026-04-16T13:18:17.266383
ENR-01242,STU-0345,CRS-0055,SEM-1,B,2026-04-16T13:18:17.266387
ENR-01243,STU-0249,CRS-0041,SEM-3,B,2026-04-16T13:18:17.266391
ENR-01244,STU-0291,CRS-0022,SEM-6,C,2026-04-16T13:18:17.266395
ENR-01245,STU-0050,CRS-0016,SEM-5,B,2026-04-16T13:18:17.266399
ENR-01246,STU-0007,CRS-0047,SEM-2,D,2026-04-16T13:18:17.266422
ENR-01247,STU-0028,CRS-0041,SEM-5,C,2026-04-16T13:18:17.266427
ENR-01248,STU-0436,CRS-0011,SEM-3,C,2026-04-16T13:18:17.266431
ENR-01249,STU-0347,CRS-0049,SEM-2,F,2026-04-16T13:18:17.266435
ENR-01250,STU-0033,CRS-0008,SEM-4,C,2026-04-16T13:18:17.266439
ENR-01251,STU-0161,CRS-0042,SEM-5,C,2026-04-16T13:18:17.266443
ENR-01252,STU-0020,CRS-0020,SEM-1,B,2026-04-16T13:18:17.266447
ENR-01253,STU-0434,CRS-0052,SEM-4,B,2026-04-16T13:18:17.266451
ENR-01254,STU-0241,CRS-0020,SEM-3,C,2026-04-16T13:18:17.266455
ENR-01255,STU-0307,CRS-0053,SEM-2,A,2026-04-16T13:18:17.266459
ENR-01256,STU-0103,CRS-0034,SEM-6,D,2026-04-16T13:18:17.266463
ENR-01257,STU-0186,CRS-0028,SEM-3,A,2026-04-16T13:18:17.266467
ENR-01258,STU-0134,CRS-0022,SEM-4,B,2026-04-16T13:18:17.266471
ENR-01259,STU-0298,CRS-0047,SEM-6,A,2026-04-16T13:18:17.266478
ENR-01260,STU-0460,CRS-0041,SEM-1,C,2026-04-16T13:18:17.266482
ENR-01261,STU-0320,CRS-0026,SEM-1,A,2026-04-16T13:18:17.266486
ENR-01262,STU-0110,CRS-0022,SEM-3,A,2026-04-16T13:18:17.266492
ENR-01263,STU-0016,CRS-0036,SEM-2,A,2026-04-16T13:18:17.266496
ENR-01264,STU-0045,CRS-0035,SEM-3,B,2026-04-16T13:18:17.266500
ENR-01265,STU-0071,CRS-0042,SEM-3,A,2026-04-16T13:18:17.266505
ENR-01266,STU-0346,CRS-0023,SEM-5,F,2026-04-16T13:18:17.266511
ENR-01267,STU-0400,CRS-0054,SEM-3,C,2026-04-16T13:18:17.266515
